fdc_id,description,product,item_prices,unpriced_items,priced_items,total_items,priced_share,adj,verb,total_price
2708520,"Taco, corn tortilla, chicken, with beans, cheese","['taco', 'corn tortilla', 'chicken', 'cheese']","{'chicken': 8.0, 'cheese': 8.5}","['taco', 'corn tortilla']",2,4,0.5,[],[],0.0
2708522,"Taco, flour tortilla, beef, cheese","['taco', 'flour tortilla', 'beef', 'cheese']","{'beef': 10.25, 'cheese': 8.5}","['taco', 'flour tortilla']",2,4,0.5,[],[],0.0
2708523,"Taco, flour tortilla, beef, with beans, cheese","['taco', 'flour tortilla', 'beef']",{'beef': 10.25},"['taco', 'flour tortilla']",1,3,0.3333333333333333,[],[],0.0
2708524,"Taco, flour tortilla, pork, cheese","['taco', 'flour tortilla', 'pork', 'cheese']","{'pork': 6.15, 'cheese': 8.5}","['taco', 'flour tortilla']",2,4,0.5,[],[],0.0
2708525,"Taco, flour tortilla, pork, with beans, cheese","['taco', 'flour tortilla', 'pork']",{'pork': 6.15},"['taco', 'flour tortilla']",1,3,0.3333333333333333,[],[],0.0
2708526,"Taco, flour tortilla, chicken, cheese","['taco', 'flour tortilla', 'chicken', 'cheese']","{'chicken': 8.0, 'cheese': 8.5}","['taco', 'flour tortilla']",2,4,0.5,[],[],0.0
2708527,"Taco, flour tortilla, chicken, with beans, cheese","['taco', 'flour tortilla', 'chicken', 'cheese']","{'chicken': 8.0, 'cheese': 8.5}","['taco', 'flour tortilla']",2,4,0.5,[],[],0.0
2708535,"Burrito, beef, cheese","['beef', 'cheese']","{'beef': 10.25, 'cheese': 8.5}",[],2,2,1.0,[],[],18.75
2708536,"Burrito, beef, with rice, cheese","['burrito', 'beef', 'cheese']","{'beef': 10.25, 'cheese': 8.5}",['burrito'],2,3,0.6666666666666666,[],[],0.0
2708537,"Burrito, beef, with beans, cheese","['burrito', 'beef']",{'beef': 10.25},['burrito'],1,2,0.5,[],[],0.0
2708538,"Burrito, beef, with beans and rice, cheese","['burrito', 'beef', 'cheese']","{'beef': 10.25, 'cheese': 8.5}",['burrito'],2,3,0.6666666666666666,[],[],0.0
2708539,"Burrito, pork, cheese","['pork', 'cheese']","{'pork': 6.15, 'cheese': 8.5}",[],2,2,1.0,[],[],14.65
2708540,"Burrito, pork, with rice, cheese","['burrito', 'pork', 'cheese']","{'pork': 6.15, 'cheese': 8.5}",['burrito'],2,3,0.6666666666666666,[],[],0.0
2708541,"Burrito, pork, with beans, cheese",['pork'],{'pork': 6.15},[],1,1,1.0,[],[],6.15
2708542,"Burrito, pork, with beans and rice, cheese","['burrito', 'pork', 'cheese']","{'pork': 6.15, 'cheese': 8.5}",['burrito'],2,3,0.6666666666666666,[],[],0.0
2708543,"Burrito, chicken, cheese","['burrito', 'chicken', 'cheese']","{'chicken': 8.0, 'cheese': 8.5}",['burrito'],2,3,0.6666666666666666,[],[],0.0
2708544,"Burrito, chicken, with rice, cheese","['burrito', 'chicken', 'cheese']","{'chicken': 8.0, 'cheese': 8.5}",['burrito'],2,3,0.6666666666666666,[],[],0.0
2708545,"Burrito, chicken, with beans, cheese",['chicken'],{'chicken': 8.0},[],1,1,1.0,[],[],8.0
2708546,"Burrito, chicken, with beans and rice, cheese","['burrito', 'chicken', 'cheese']","{'chicken': 8.0, 'cheese': 8.5}",['burrito'],2,3,0.6666666666666666,[],[],0.0
2708550,"Burrito, meat, no cheese","['burrito', 'meat']",{'meat': 7.3},['burrito'],1,2,0.5,[],[],0.0
2708551,"Burrito, meat, with rice, no cheese","['burrito', 'meat']",{'meat': 7.3},['burrito'],1,2,0.5,[],[],0.0
2708552,"Burrito, meat, with beans, no cheese","['burrito', 'meat']",{'meat': 7.3},['burrito'],1,2,0.5,[],[],0.0
2708553,"Burrito, meat, with beans and rice, no cheese","['burrito', 'meat']",{'meat': 7.3},['burrito'],1,2,0.5,[],[],0.0
2708583,"Gordita, cheese only",['gordita cheese'],{'gordita cheese': 8.5},[],1,1,1.0,[],[],8.5
2708585,"Gordita, meat",['meat'],{'meat': 7.3},[],1,1,1.0,[],[],7.3
2708586,"Gordita, meat, with beans","['gordita', 'meat']",{'meat': 7.3},['gordita'],1,2,0.5,[],[],0.0
2708602,"Taquito, egg","['taquito', 'egg']",{'egg': 4.18},['taquito'],1,2,0.5,[],[],0.0
2708604,"Fajita, chicken","['fajita', 'chicken']",{'chicken': 8.0},['fajita'],1,2,0.5,[],[],0.0
2708606,"Fajita, shrimp","['fajita', 'shrimp']",{'shrimp': 11.47},['fajita'],1,2,0.5,[],[],0.0
2708607,"Fajita, vegetable","['fajita', 'vegetable']",{'vegetable': 3.52},['fajita'],1,2,0.5,[],[],0.0
2708612,"Pizza, cheese, from frozen, thin crust","['pizza', 'cheese']","{'pizza': 9.64, 'cheese': 8.5}",[],2,2,1.0,['thin'],['frozen'],18.14
2708613,"Pizza, cheese, from frozen, thick crust","['pizza', 'cheese']","{'pizza': 9.64, 'cheese': 8.5}",[],2,2,1.0,['thick'],['frozen'],18.14
2708614,"Pizza, cheese, from restaurant or fast food, NS as to type of crust","['pizza', 'cheese']","{'pizza': 9.64, 'cheese': 8.5}",[],2,2,1.0,['fast'],[],18.14
2708615,"Pizza, cheese, from restaurant or fast food, thin crust","['pizza', 'cheese']","{'pizza': 9.64, 'cheese': 8.5}",[],2,2,1.0,"['fast', 'thin']",[],18.14
2708616,"Pizza, cheese, from restaurant or fast food, medium crust","['pizza', 'cheese']","{'pizza': 9.64, 'cheese': 8.5}",[],2,2,1.0,"['fast', 'medium']",[],18.14
2708617,"Pizza, cheese, from restaurant or fast food, thick crust","['pizza', 'cheese']","{'pizza': 9.64, 'cheese': 8.5}",[],2,2,1.0,"['fast', 'thick']",[],18.14
2708618,"Pizza, cheese, stuffed crust","['pizza', 'cheese']","{'pizza': 9.64, 'cheese': 8.5}",[],2,2,1.0,[],['stuffed'],18.14
2708619,"Pizza, cheese, from school lunch, medium crust","['pizza', 'cheese']","{'pizza': 9.64, 'cheese': 8.5}",[],2,2,1.0,['medium'],[],18.14
2708620,"Pizza, cheese, from school lunch, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,['thin'],[],9.64
2708621,"Pizza, cheese, from school lunch, thick crust","['pizza', 'cheese']","{'pizza': 9.64, 'cheese': 8.5}",[],2,2,1.0,['thick'],[],18.14
2708622,"Pizza, extra cheese, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['extra', 'thin']",[],9.64
2708623,"Pizza, extra cheese, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['extra', 'thick']",[],9.64
2708624,"Pizza, cheese, with vegetables, from frozen, thin crust","['pizza', 'cheese']","{'pizza': 9.64, 'cheese': 8.5}",[],2,2,1.0,['thin'],['frozen'],18.14
2708625,"Pizza, cheese with vegetables, from frozen, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,['thick'],['frozen'],9.64
2708626,"Pizza, cheese, with vegetables, from restaurant or fast food, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['fast', 'thin']",[],9.64
2708627,"Pizza, cheese, with vegetables, from restaurant or fast food, medium crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['fast', 'medium']",[],9.64
2708628,"Pizza, cheese, with vegetables, from restaurant or fast food, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['fast', 'thick']",[],9.64
2708629,"Pizza with cheese and extra vegetables, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['extra', 'thin']",[],9.64
2708630,"Pizza with cheese and extra vegetables, medium crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['extra', 'medium']",[],9.64
2708631,"Pizza with cheese and extra vegetables, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['extra', 'thick']",[],9.64
2708632,"Pizza, cheese, with fruit, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,['thin'],[],9.64
2708633,"Pizza, cheese, with fruit, medium crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,['medium'],[],9.64
2708634,"Pizza, cheese, with fruit, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,['thick'],[],9.64
2708635,"Pizza with pepperoni, from frozen, thin crust","['pizza', 'pepperoni']",{'pizza': 9.64},['pepperoni'],1,2,0.5,['thin'],['frozen'],0.0
2708636,"Pizza with pepperoni, from frozen, medium crust","['pizza', 'pepperoni']",{'pizza': 9.64},['pepperoni'],1,2,0.5,['medium'],['frozen'],0.0
2708637,"Pizza with pepperoni, from frozen, thick crust","['pizza', 'pepperoni']",{'pizza': 9.64},['pepperoni'],1,2,0.5,['thick'],['frozen'],0.0
2708638,"Pizza with pepperoni, from restaurant or fast food, NS as to type of crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,['fast'],[],9.64
2708639,"Pizza with pepperoni, from restaurant or fast food, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['fast', 'thin']",[],9.64
2708640,"Pizza with pepperoni, from restaurant or fast food,  medium crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['fast', 'medium']",[],9.64
2708641,"Pizza with pepperoni, from restaurant or fast food, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['fast', 'thick']",[],9.64
2708642,"Pizza with pepperoni, stuffed crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,[],['stuffed'],9.64
2708643,"Pizza with pepperoni, from school lunch, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,['thin'],[],9.64
2708644,"Pizza, with pepperoni, from school lunch, medium crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,['medium'],[],9.64
2708645,"Pizza with pepperoni, from school lunch, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,['thick'],[],9.64
2708646,"Pizza with meat other than pepperoni, from frozen, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['other', 'thin']",['frozen'],9.64
2708647,"Pizza with meat other than pepperoni, from frozen, medium crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['other', 'medium']",['frozen'],9.64
2708648,"Pizza with meat other than pepperoni, from frozen, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['other', 'thick']",['frozen'],9.64
2708649,"Pizza with meat other than pepperoni, from restaurant or fast food, NS as to type of crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['other', 'fast']",[],9.64
2708650,"Pizza with meat other than pepperoni, from restaurant or fast food, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['other', 'fast', 'thin']",[],9.64
2708651,"Pizza with meat other than pepperoni, from restaurant or fast food, medium crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['other', 'fast', 'medium']",[],9.64
2708652,"Pizza with meat other than pepperoni, from restaurant or fast food, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['other', 'fast', 'thick']",[],9.64
2708653,"Pizza, with meat other than pepperoni, stuffed crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,['other'],['stuffed'],9.64
2708654,"Pizza, with meat other than pepperoni, from school lunch, medium crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['other', 'medium']",[],9.64
2708655,"Pizza, with meat other than pepperoni, from school lunch, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['other', 'thin']",[],9.64
2708656,"Pizza, with meat other than pepperoni, from school lunch, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['other', 'thick']",[],9.64
2708657,"Pizza with extra meat, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['extra', 'thin']",[],9.64
2708658,"Pizza with extra meat, medium crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['extra', 'medium']",[],9.64
2708659,"Pizza with extra meat, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['extra', 'thick']",[],9.64
2708660,"Pizza with meat and vegetables, from frozen, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,['thin'],['frozen'],9.64
2708661,"Pizza with meat and vegetables, from frozen, medium crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,['medium'],['frozen'],9.64
2708662,"Pizza with meat and vegetables, from frozen, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,['thick'],['frozen'],9.64
2708663,"Pizza with meat and vegetables, from restaurant or fast food, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['fast', 'thin']",[],9.64
2708664,"Pizza with meat and vegetables, from restaurant or fast food, medium crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['fast', 'medium']",[],9.64
2708665,"Pizza with meat and vegetables, from restaurant or fast food, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['fast', 'thick']",[],9.64
2708666,"Pizza with extra meat and extra vegetables, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['extra', 'extra', 'thin']",[],9.64
2708667,"Pizza with extra meat and extra vegetables, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['extra', 'extra', 'thick']",[],9.64
2708668,"Pizza with extra meat and extra vegetables, medium crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['extra', 'extra', 'medium']",[],9.64
2708669,"Pizza with meat and fruit, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,['thin'],[],9.64
2708670,"Pizza with meat and fruit, medium crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,['medium'],[],9.64
2708671,"Pizza with meat and fruit, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,['thick'],[],9.64
2708672,"Pizza with beans and vegetables, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,['thin'],[],9.64
2708673,"Pizza with beans and vegetables, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,['thick'],[],9.64
2708674,"Pizza, no cheese, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,['thin'],[],9.64
2708675,"Pizza, no cheese, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,['thick'],[],9.64
2708676,"White pizza, cheese, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['White', 'thin']",[],9.64
2708677,"White pizza, cheese, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['White', 'thick']",[],9.64
2708678,"White pizza, cheese, with vegetables, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['White', 'thin']",[],9.64
2708679,"White pizza, cheese, with vegetables, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['White', 'thick']",[],9.64
2708680,"White pizza, cheese, with meat, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['White', 'thin']",[],9.64
2708681,"White pizza, cheese, with meat, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['White', 'thick']",[],9.64
2708682,"White pizza, cheese, with meat and vegetables, thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['White', 'thin']",[],9.64
2708683,"White pizza, cheese, with meat and vegetables, thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['White', 'thick']",[],9.64
2708686,Pizza rolls,['pizza rolls'],{'pizza rolls': 7.45},[],1,1,1.0,[],[],7.45
2708687,"Pizza, cheese, whole wheat thin crust","['pizza', 'cheese']","{'pizza': 9.64, 'cheese': 8.5}",[],2,2,1.0,"['whole', 'thin']",[],18.14
2708688,"Pizza, cheese, whole wheat thick crust","['pizza', 'cheese']","{'pizza': 9.64, 'cheese': 8.5}",[],2,2,1.0,"['whole', 'thick']",[],18.14
2708689,"Pizza, with meat, whole wheat thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['whole', 'thin']",[],9.64
2708690,"Pizza, with meat, whole wheat thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['whole', 'thick']",[],9.64
2708691,"Pizza, cheese and vegetables, whole wheat thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['whole', 'thin']",[],9.64
2708692,"Pizza, cheese and vegetables, whole wheat thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['whole', 'thick']",[],9.64
2708693,"Pizza, cheese, gluten-free thin crust","['pizza', 'cheese']","{'pizza': 9.64, 'cheese': 8.5}",[],2,2,1.0,"['free', 'thin']",[],18.14
2708694,"Pizza, cheese, gluten-free thick crust","['pizza', 'cheese']","{'pizza': 9.64, 'cheese': 8.5}",[],2,2,1.0,"['free', 'thick']",[],18.14
2708695,"Pizza, with meat, gluten-free thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['free', 'thin']",[],9.64
2708696,"Pizza, with meat, gluten-free thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['free', 'thick']",[],9.64
2708697,"Pizza, cheese and vegetables, gluten-free thin crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['free', 'thin']",[],9.64
2708698,"Pizza, cheese and vegetables, gluten-free thick crust",['pizza'],{'pizza': 9.64},[],1,1,1.0,"['free', 'thick']",[],9.64
2708699,Breakfast pizza with egg,['breakfast pizza'],{'breakfast pizza': 9.64},[],1,1,1.0,[],[],9.64
2708700,"Egg roll, meatless",['egg roll'],{'egg roll': 7.45},[],1,1,1.0,[],[],7.45
2708701,"Egg roll, with shrimp",['egg roll'],{'egg roll': 7.45},[],1,1,1.0,[],[],7.45
2708702,"Egg roll, with beef and/or pork",['egg roll'],{'egg roll': 7.45},[],1,1,1.0,[],[],7.45
2708703,"Egg roll, with chicken or turkey",['egg roll'],{'egg roll': 7.45},[],1,1,1.0,[],[],7.45
2708705,"Wonton, dumpling or pot sticker, fried","['wonton', 'dumpling', 'pot sticker']","{'wonton': 6.42, 'dumpling': 5.33}",['pot sticker'],2,3,0.6666666666666666,[],['fried'],0.0
2708706,"Wonton, dumpling or pot sticker, fried, no meat","['wonton', 'dumpling pot sticker']",{'wonton': 6.42},['dumpling pot sticker'],1,2,0.5,[],['fried'],0.0
2708707,"Puffs, fried, crab meat and cream cheese filled",['puffs'],{'puffs': 1.5},[],1,1,1.0,[],['filled'],1.5
2708708,"Wonton, dumpling or pot sticker, steamed","['wonton', 'dumpling', 'pot sticker']","{'wonton': 6.42, 'dumpling': 5.33}",['pot sticker'],2,3,0.6666666666666666,[],['steamed'],0.0
2708712,"Empanada, beef, with vegetables","['empanada', 'beef']",{'beef': 10.25},['empanada'],1,2,0.5,[],[],0.0
2708714,"Empanada, chicken, with vegetables","['empanada', 'chicken']",{'chicken': 8.0},['empanada'],1,2,0.5,[],[],0.0
2708715,"Cornmeal stick, Puerto Rican style",['cornmeal stick'],{'cornmeal stick': 6.98},[],1,1,1.0,['Rican'],[],6.98
2708721,"Gnocchi, cheese","['gnocchi', 'cheese']","{'gnocchi': 6.21, 'cheese': 8.5}",[],2,2,1.0,[],[],14.71
2708722,"Gnocchi, potato","['gnocchi', 'potato']","{'gnocchi': 6.21, 'potato': 4.17}",[],2,2,1.0,[],[],10.38
2708724,Bao bun,['bao bun'],{'bao bun': 4.22},[],1,1,1.0,[],[],4.22
2708725,"Bao bun, no meat",['bao bun'],{'bao bun': 4.22},[],1,1,1.0,[],[],4.22
2708726,"Pastry, cheese-filled",['pastry'],{'pastry': 3.13},[],1,1,1.0,[],['filled'],3.13
2708727,"Pastry, egg and cheese filled",['pastry'],{'pastry': 3.13},[],1,1,1.0,[],['filled'],3.13
2708728,"Pastry, meat / poultry-filled",['pastry'],{'pastry': 3.13},[],1,1,1.0,[],['filled'],3.13
2708730,Samosa,['samosa'],{'samosa': 5.14},[],1,1,1.0,[],[],5.14
2708738,"Turnover or hot pocket, pizza pocket, meat","['turnover pocket', 'pizza pocket', 'meat']",{'meat': 7.3},"['turnover pocket', 'pizza pocket']",1,3,0.3333333333333333,['hot'],[],0.0
2708740,"Turnover or hot pocket, chicken","['turnover pocket', 'chicken']",{'chicken': 8.0},['turnover pocket'],1,2,0.5,['hot'],[],0.0
2708741,"Turnover, seafood","['turnover', 'seafood']",{'seafood': 10.99},['turnover'],1,2,0.5,[],[],0.0
2708743,"Turnover or breakfast pocket, egg","['turnover breakfast pocket', 'egg']",{'egg': 4.18},['turnover breakfast pocket'],1,2,0.5,[],[],0.0
2708744,Biscuit with gravy,['biscuit gravy'],{'biscuit gravy': 8.71},[],1,1,1.0,[],[],8.71
2708746,Cornmeal dressing with chicken or turkey and vegetables,['cornmeal dressing'],{'cornmeal dressing': 4.95},[],1,1,1.0,[],[],4.95
2708747,Dressing with oysters,['oysters'],{'oysters': 4.19},[],1,1,1.0,[],['Dressing'],4.19
2708748,Dressing with chicken or turkey and vegetables,['vegetables'],{'vegetables': 3.52},[],1,1,1.0,[],['Dressing'],3.52
2708749,Dressing with meat and vegetables,['meat vegetables'],{'meat vegetables': 3.52},[],1,1,1.0,[],['Dressing'],3.52
2708750,Lasagna with meat,['lasagna'],{'lasagna': 3.87},[],1,1,1.0,[],[],3.87
2708751,"Lasagna with meat, canned",['lasagna'],{'lasagna': 3.87},[],1,1,1.0,['canned'],[],3.87
2708752,"Lasagna with meat, from restaurant",['lasagna'],{'lasagna': 3.87},[],1,1,1.0,[],[],3.87
2708753,"Lasagna with meat, home recipe",['lasagna'],{'lasagna': 3.87},[],1,1,1.0,[],[],3.87
2708754,"Lasagna with meat, frozen",['lasagna'],{'lasagna': 3.87},[],1,1,1.0,[],['frozen'],3.87
2708755,Lasagna with meat and spinach,['lasagna'],{'lasagna': 3.87},[],1,1,1.0,[],[],3.87
2708756,Lasagna with chicken or turkey,['lasagna'],{'lasagna': 3.87},[],1,1,1.0,[],[],3.87
2708757,"Lasagna, with chicken or turkey, and spinach",['lasagna'],{'lasagna': 3.87},[],1,1,1.0,[],[],3.87
2708758,"Lasagna, meatless",['lasagna'],{'lasagna': 3.87},[],1,1,1.0,[],[],3.87
2708759,"Lasagna, meatless, with vegetables",['lasagna'],{'lasagna': 3.87},[],1,1,1.0,['meatless'],[],3.87
2708779,"Stuffed shells, cheese-filled, no sauce",['shells'],{'shells': 17.5},[],1,1,1.0,[],"['Stuffed', 'filled']",17.5
2708780,"Stuffed shells, cheese-filled, with tomato sauce, meatless",['shells'],{'shells': 17.5},[],1,1,1.0,[],"['Stuffed', 'filled']",17.5
2708781,"Stuffed shells, cheese-filled, with meat sauce",['shells'],{'shells': 17.5},[],1,1,1.0,[],"['Stuffed', 'filled']",17.5
2708782,"Stuffed shells, cheese- and spinach- filled, no sauce",['shells'],{'shells': 17.5},[],1,1,1.0,[],"['Stuffed', 'filled']",17.5
2708783,"Stuffed shells, with chicken, with tomato sauce",['shells'],{'shells': 17.5},[],1,1,1.0,[],['Stuffed'],17.5
2708784,"Stuffed shells, with fish and/or shellfish, with tomato sauce",['shells'],{'shells': 17.5},[],1,1,1.0,[],['Stuffed'],17.5
2708796,Chow fun noodles with meat and vegetables,['noodles'],{'noodles': 4.15},[],1,1,1.0,['fun'],['Chow'],4.15
2708797,"Chow fun noodles with vegetables, meatless",['noodles'],{'noodles': 4.15},[],1,1,1.0,['fun'],['Chow'],4.15
2708804,"Pad Thai, NFS",['pad thai'],{'pad thai': 2.82},[],1,1,1.0,[],[],2.82
2708805,"Pad Thai, meatless",['pad thai'],{'pad thai': 2.82},[],1,1,1.0,[],[],2.82
2708806,Pad Thai with chicken,['pad thai'],{'pad thai': 2.82},[],1,1,1.0,[],[],2.82
2708807,Pad Thai with seafood,['pad thai'],{'pad thai': 2.82},[],1,1,1.0,[],[],2.82
2708808,Pad Thai with meat,['pad thai'],{'pad thai': 2.82},[],1,1,1.0,[],[],2.82
2708809,"Adobo, with noodles",['adobo noodles'],{'adobo noodles': 4.15},[],1,1,1.0,[],[],4.15
2708811,Macaroni or noodles with cheese,['macaroni noodles'],{'macaroni noodles': 4.15},[],1,1,1.0,[],[],4.15
2708812,"Macaroni or noodles with cheese, from restaurant",['macaroni noodles cheese'],{'macaroni noodles cheese': 8.5},[],1,1,1.0,[],[],8.5
2708813,"Macaroni or noodles with cheese, made from packaged mix","['macaroni noodles cheese', 'mix']","{'macaroni noodles cheese': 8.5, 'mix': 4.8}",[],2,2,1.0,[],"['made', 'packaged']",13.3
2708814,"Macaroni or noodles with cheese, canned",['macaroni noodles cheese'],{'macaroni noodles cheese': 8.5},[],1,1,1.0,['canned'],[],8.5
2708815,"Macaroni or noodles with cheese, Easy Mac type",['macaroni noodles cheese'],{'macaroni noodles cheese': 8.5},[],1,1,1.0,['Easy'],[],8.5
2708816,"Macaroni or noodles with cheese, made from reduced fat packaged mix",['macaroni noodles cheese'],{'macaroni noodles cheese': 8.5},[],1,1,1.0,['fat'],"['made', 'reduced', 'packaged']",8.5
2708817,Macaroni or noodles with cheese and tuna,['macaroni noodles'],{'macaroni noodles': 4.15},[],1,1,1.0,[],[],4.15
2708818,Macaroni or noodles with cheese and meat,['macaroni noodles'],{'macaroni noodles': 4.15},[],1,1,1.0,[],[],4.15
2708819,"Macaroni or noodles with cheese and meat, prepared from Hamburger Helper mix","['macaroni noodles cheese meat', 'hamburger helper mix']","{'macaroni noodles cheese meat': 7.3, 'hamburger helper mix': 4.8}",[],2,2,1.0,[],['prepared'],12.1
2708820,Macaroni or noodles with cheese and tomato,['macaroni noodles'],{'macaroni noodles': 4.15},[],1,1,1.0,[],[],4.15
2708821,Macaroni or noodles with cheese and frankfurters or hot dogs,"['macaroni noodles', 'frankfurters dogs']","{'macaroni noodles': 4.15, 'frankfurters dogs': 10.0}",[],2,2,1.0,['hot'],[],14.15
2708822,Macaroni or noodles with cheese and egg,['macaroni noodles'],{'macaroni noodles': 4.15},[],1,1,1.0,[],[],4.15
2708823,Macaroni or noodles with cheese and chicken or turkey,"['macaroni noodles', 'chicken turkey']","{'macaroni noodles': 4.15, 'chicken turkey': 119.57}",[],2,2,1.0,[],[],123.72
2708824,"Macaroni or noodles with cheese, whole grain",['macaroni noodles'],{'macaroni noodles': 4.15},[],1,1,1.0,['whole'],[],4.15
2708825,"Pasta with tomato-based sauce, cheese and meat","['pasta', 'cheese meat']","{'pasta': 2.7, 'cheese meat': 7.3}",[],2,2,1.0,[],['based'],10.0
2708826,Pasta with tomato-based sauce and cheese,['pasta'],{'pasta': 2.7},[],1,1,1.0,[],['based'],2.7
2708827,"Pasta with vegetables, no sauce or dressing",['pasta'],{'pasta': 2.7},[],1,1,1.0,[],[],2.7
2708829,"Pasta with sauce, meatless, school lunch","['pasta sauce', 'school lunch']",{'pasta sauce': 4.78},['school lunch'],1,2,0.5,['meatless'],[],0.0
2708832,"Pasta with tomato-based sauce, ready-to-heat",['pasta tomato sauce'],{'pasta tomato sauce': 2.29},[],1,1,1.0,['ready'],['based'],2.29
2708833,"Pasta with tomato-based sauce, and added vegetables, restaurant",['pasta'],{'pasta': 2.7},[],1,1,1.0,[],"['based', 'added']",2.7
2708834,"Pasta with tomato-based sauce, and added vegetables, home recipe",['pasta'],{'pasta': 2.7},[],1,1,1.0,[],"['based', 'added']",2.7
2708835,"Pasta with tomato-based sauce, and added vegetables, ready-to-heat",['pasta tomato sauce'],{'pasta tomato sauce': 2.29},[],1,1,1.0,['ready'],"['based', 'added']",2.29
2708839,"Pasta with tomato-based sauce and meat, ready-to-heat",['pasta tomato sauce meat'],{'pasta tomato sauce meat': 7.3},[],1,1,1.0,['ready'],['based'],7.3
2708840,"Pasta with tomato-based sauce, meat, and added vegetables, restaurant","['pasta', 'meat']","{'pasta': 2.7, 'meat': 7.3}",[],2,2,1.0,[],"['based', 'added']",10.0
2708841,"Pasta with tomato-based sauce, meat, and added vegetables, home recipe","['pasta', 'meat']","{'pasta': 2.7, 'meat': 7.3}",[],2,2,1.0,[],"['based', 'added']",10.0
2708842,"Pasta with tomato-based sauce, meat, and added vegetables, ready-to-heat","['pasta tomato sauce', 'meat']","{'pasta tomato sauce': 2.29, 'meat': 7.3}",[],2,2,1.0,['ready'],"['based', 'added']",9.59
